年份,国家,lg
2014,塞尔维亚,1.7439688053917064
2013,塞尔维亚,1.7867469274045107
2012,塞尔维亚,1.824549292051046
2011,塞尔维亚,1.8594181177018698
2010,塞尔维亚,1.8870696490323797
2009,塞尔维亚,1.9125010869241836
2008,塞尔维亚,1.9329696377795786
2007,塞尔维亚,1.9530276168241774
2006,塞尔维亚,1.9851308622085946
2005,塞尔维亚,2.0451088625993306
2004,塞尔维亚,2.125847914493992
2003,塞尔维亚,2.2126603854660587
2002,塞尔维亚,2.295560478057081
2001,塞尔维亚,2.3589654264301534
2019,塞舌尔,2.506341930508065
2018,塞舌尔,2.5257286443082556
2017,塞舌尔,2.5384474167160302
2016,塞舌尔,2.5447466501440172
2015,塞舌尔,2.5416019934645457
2014,塞舌尔,2.533696813957432
2013,塞舌尔,2.523325759691945
2012,塞舌尔,2.5128460184772416
2011,塞舌尔,2.503891949699081
2010,塞舌尔,2.495681722955959
2009,塞舌尔,2.488234439880675
2008,塞舌尔,2.482403519569882
2007,塞舌尔,2.477378383367209
2006,塞舌尔,2.4731713935695794
2005,塞舌尔,2.4706386779902956
2004,塞舌尔,2.468946630209271
2003,塞舌尔,2.468099531471619
2002,塞舌尔,2.468099531471619
2001,塞舌尔,2.469793011977952
2019,塞拉利昂,4.393461012299545
2018,塞拉利昂,4.423048609196803
2017,塞拉利昂,4.453533011325132
2016,塞拉利昂,4.483793199821491
2015,塞拉利昂,4.545101659521972
2014,塞拉利昂,4.5525075334047855
2013,塞拉利昂,4.57491714281707
2012,塞拉利昂,4.607168188650764
2011,塞拉利昂,4.639571612705423
2010,塞拉利昂,4.674696248636701
2009,塞拉利昂,4.707726774313183
2008,塞拉利昂,4.740574822994295
2007,塞拉利昂,4.772378104971998
2006,塞拉利昂,4.800736969532067
2005,塞拉利昂,4.8283137373023015
2004,塞拉利昂,4.853591544486569
2003,塞拉利昂,4.876722876509988
2002,塞拉利昂,4.898585790287632
2001,塞拉利昂,4.919250732294404
2019,新加坡,0.7178397931503168
2018,新加坡,0.7466879474879751
2017,新加坡,0.7654678421395714
2016,新加坡,0.7747271675523681
2015,新加坡,0.7793248768009977
2014,新加坡,0.7793248768009977
2013,新加坡,0.7839015438284094
2012,新加坡,0.7929925155296614
2011,新加坡,0.7975071958841882
2010,新加坡,0.8064758658669485
2009,新加坡,0.8064758658669485
2008,新加坡,0.8064758658669485
2007,新加坡,0.8109302162163288
2006,新加坡,0.8197798314933114
2005,新加坡,0.8372475245337022
2004,新加坡,0.8712933659434193
2003,新加坡,0.9162907318741551
2002,新加坡,0.9745596399981308
2001,新加坡,1.0402767116551463
2019,斯洛伐克,1.5432981099295553
2018,斯洛伐克,1.5644405465033646
2017,斯洛伐克,1.5851452198650557
2016,斯洛伐克,1.6054298910365616
2015,斯洛伐克,1.6272778305624314
2014,斯洛伐克,1.6505798557652755
2013,斯洛伐克,1.673351238177753
2012,斯洛伐克,1.6974487897568136
2011,斯洛伐克,1.724550719534605
2010,斯洛伐克,1.7526720805200082
2009,斯洛伐克,1.7833912195575383
2008,斯洛伐克,1.814824742159051
2007,斯洛伐克,1.8500283773520307
2006,斯洛伐克,1.884034745337226
2005,斯洛伐克,1.9198594718553708
2004,斯洛伐克,1.9558604799084813
2003,斯洛伐克,1.9906103279732201
2002,斯洛伐克,2.0268315914075385
2001,斯洛伐克,2.064327903869788
2019,斯洛文尼亚,0.5068176023684519
2018,斯洛文尼亚,0.5538851132264376
2017,斯洛文尼亚,0.598836501088704
2016,斯洛文尼亚,0.6471032420585384
2015,斯洛文尼亚,0.6981347220709843
2014,斯洛文尼亚,0.7514160886839212
2013,斯洛文尼亚,0.8020015854720274
2012,斯洛文尼亚,0.8544153281560676
2011,斯洛文尼亚,0.9082585601768908
2010,斯洛文尼亚,0.9631743177730056
2009,斯洛文尼亚,1.0152306797290584
2008,斯洛文尼亚,1.0715836162801904
2007,斯洛文尼亚,1.128171090909654
2006,斯洛文尼亚,1.184789984909162
2005,斯洛文尼亚,1.2412685890696329
2004,斯洛文尼亚,1.297463147413275
2003,斯洛文尼亚,1.3506671834767394
2002,斯洛文尼亚,1.4060969884160703
2001,斯洛文尼亚,1.463255402256019
2019,索马里,4.304470416455007
2018,索马里,4.3294166844015844
2017,索马里,4.358758007734528
2016,索马里,4.387014176184921
2015,索马里,4.416065676897304
2014,索马里,4.44640889360315
2013,索马里,4.4764273100953655
2012,索马里,4.50413364181032
2011,索马里,4.532276860467767
2010,索马里,4.559754322457609
2009,索马里,4.585987366571318
2008,索马里,4.60816569496789
2007,索马里,4.625952725170619
2006,索马里,4.637637376125593
2005,索马里,4.639571612705423
2004,索马里,4.640537329825382
2003,索马里,4.640537329825382
2002,索马里,4.640537329825382
2001,索马里,4.640537329825382
2019,南非,3.314913013065143
2018,南非,3.326114575537799
2017,南非,3.338967305126021
2016,南非,3.3407394126250414
2015,南非,3.349904087274605
2014,南非,3.366260811781259
2013,南非,3.3751955791231545
2012,南非,3.393501175027685
2011,南非,3.4187098067467865
2010,南非,3.48216274048526
2009,南非,3.596215769250517
2008,南非,3.7191661467188086
2007,南非,3.8066624897703196
2006,南非,3.859676525055937
2005,南非,3.87618855241893
2004,南非,3.8780524858569927
2003,南非,3.8552409913291616
2002,南非,3.8439582745140166
2001,南非,3.840956556994286
2019,西班牙,0.9555114450274363
2018,西班牙,0.9745596399981308
2017,西班牙,0.9858167945227654
2016,西班牙,0.9969486348916096
2015,西班牙,1.007957920399979
2014,西班牙,1.0260415958332743
2013,西班牙,1.0508216248317612
2012,西班牙,1.0784095813505903
2011,西班牙,1.1118575154181303
2010,西班牙,1.1474024528375417
2009,西班牙,1.1878434223960523
2008,西班牙,1.2267122912954254
2007,西班牙,1.2669476034873244
2006,西班牙,1.3056264580524357
2005,西班牙,1.3402504226184837
2004,西班牙,1.3711807233098425
2003,西班牙,1.3987168811184478
2002,西班牙,1.423108334242607
2001,西班牙,1.4469189829363254
2019,斯里兰卡,1.8050046959780757
2018,斯里兰卡,1.8484548129046001
2017,斯里兰卡,1.8976198599275322
2016,斯里兰卡,1.951608170169951
2015,斯里兰卡,2.012232791986386
2014,斯里兰卡,2.080690761080268
2013,斯里兰卡,2.1482677326096886
2012,斯里兰卡,2.209372711271867
2011,斯里兰卡,2.2607208888953467
2010,斯里兰卡,2.300583090323373
2009,斯里兰卡,2.33214389523559
2008,斯里兰卡,2.3646204839134985
2007,斯里兰卡,2.4069451083182885
2006,斯里兰卡,2.4561641809223462
2005,斯里兰卡,2.501435951739211
2004,斯里兰卡,2.731766727719526
2003,斯里兰卡,2.5649493574615367
2002,斯里兰卡,2.5922651681085
2001,斯里兰卡,2.6217658325051976
2019,苏里南,2.77757626375082
2018,苏里南,2.8069901489571136
2017,苏里南,2.834389123145228
2016,苏里南,2.865053949911875
2015,苏里南,2.89314568477889
2014,苏里南,2.9193910402972683
2013,苏里南,2.944965156500338
2012,苏里南,2.970414465569701
2011,苏里南,2.996232148595642
2010,苏里南,3.0218872310308424
2009,苏里南,3.046425387869509
2008,苏里南,3.0731561705187946
2007,苏里南,3.0996417369445024
2006,苏里南,3.1271990362962967
2005,苏里南,3.1557230098629323
2004,苏里南,3.1834558796369405
2003,苏里南,3.2140642678709788
2002,苏里南,3.2449333591874905
2001,苏里南,3.277899165317662
2019,瑞典,0.7323678937132266
2018,瑞典,0.7701082216960737
2017,瑞典,0.8020015854720274
2016,瑞典,0.8285518175661483
2015,瑞典,0.8458682675776092
2014,瑞典,0.8628899551470398
2013,瑞典,0.8754687373538999
2012,瑞典,0.8878912573524571
2011,瑞典,0.9001613499442714
2010,瑞典,0.9162907318741551
2009,瑞典,0.9400072584914712
2008,瑞典,0.9669838461896731
2007,瑞典,1.000631880307906
2006,瑞典,1.0402767116551463
2005,瑞典,1.085189268335969
2004,瑞典,1.128171090909654
2003,瑞典,1.1631508098056809
2002,瑞典,1.1908875647772805
2001,瑞典,1.208960345836975
2019,瑞士,1.2725655957915476
2018,瑞士,1.2919836816486494
2017,瑞士,1.308332819650179
2016,瑞士,1.3190856114264407
2015,瑞士,1.3297240096314962
2014,瑞士,1.3376291891386096
2013,瑞士,1.3454723665996355
2012,瑞士,1.3506671834767394
2011,瑞士,1.358409157630355
2010,瑞士,1.3686394258811698
2009,瑞士,1.3812818192963463
2008,瑞士,1.3987168811184478
2007,瑞士,1.415853163361435
2006,瑞士,1.4350845252893227
2005,瑞士,1.4562867329399256
2004,瑞士,1.4770487243883548
2003,瑞士,1.4973884086254774
2002,瑞士,1.5151272329628591
2001,瑞士,1.5325568680981427
2019,塔吉克斯坦,3.3877743613300146
2018,塔吉克斯坦,3.416085994155906
2017,塔吉克斯坦,3.44265917146975
2016,塔吉克斯坦,3.4688560301359703
2015,塔吉克斯坦,3.492256112609122
2014,塔吉克斯坦,3.5148236417370144
2013,塔吉克斯坦,3.5374749999547035
2012,塔吉克斯坦,3.559340082758951
2011,塔吉克斯坦,3.58351893845611
2010,塔吉克斯坦,3.6114583071453517
2009,塔吉克斯坦,3.6451887654892032
2008,塔吉克斯坦,3.6843692986360503
2007,塔吉克斯坦,3.7328963395307104
2006,塔吉克斯坦,3.788951007838152
2005,塔吉克斯坦,3.8529097409356394
2004,塔吉克斯坦,3.923160749838602
2003,塔吉克斯坦,3.9948924832504407
2002,塔吉克斯坦,4.069368576151923
2001,塔吉克斯坦,4.142975983633837
2019,泰国,2.0438143640366846
2018,泰国,2.0881534822818573
2017,泰国,2.134166441369082
2016,泰国,2.180417459019838
2015,泰国,2.2267833795777636
2014,泰国,2.2741856184723477
2013,泰国,2.3204250111223765
2012,泰国,2.3664984187376983
2011,泰国,2.411439497906128
2010,泰国,2.458733775483977
2009,泰国,2.505525936990736
2008,泰国,2.552565298261815
2007,泰国,2.598979106047848
2006,泰国,2.6461747973841225
2005,泰国,2.6939512767227085
2004,泰国,2.739548868161581
2003,泰国,2.7868613815264998
2002,泰国,2.8338014064077703
2001,泰国,2.8808824318750488
2019,东帝汶,3.639426570394406
2018,东帝汶,3.66842161221154
2017,东帝汶,3.7010550300440697
2016,东帝汶,3.7343307170178535
2015,东帝汶,3.7667659927710075
2014,东帝汶,3.799525974201
2013,东帝汶,3.8316802527456075
2012,东帝汶,3.8680711178989635
2011,东帝汶,3.9051997800800207
2010,东帝汶,3.9437154521606357
2009,东帝汶,3.9871304779149512
2008,东帝汶,4.031582240485785
2007,东帝汶,4.0812593226734455
2006,东帝汶,4.1348465055314305
2005,东帝汶,4.188441885601216
2004,东帝汶,4.24233343993555
2003,东帝汶,4.294560608892605
2002,东帝汶,4.344843843546165
2001,东帝汶,4.3939552055391555
